,coupling,internal_noise,noise_ratio,TPR,FPR,TNR,FNR,hamming,coupling_mismatch
535,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,0.6326530612244896
536,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,0.6326530612244896
537,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,0.6326530612244896
538,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,0.6326530612244896
539,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,0.6326530612244896
540,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,0.6326530612244896
541,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,0.6326530612244896
542,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,0.6326530612244896
543,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,0.6326530612244896
544,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,0.6326530612244896
545,5,0.1,50.0,0.5,1.0,0.0,0.5,3.0,0.6326530612244896
546,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,0.6326530612244896
547,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,0.6326530612244896
548,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,0.6326530612244896
549,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,0.6326530612244896
550,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,0.6326530612244896
551,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,0.6326530612244896
552,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,0.6326530612244896
553,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,0.6326530612244896
554,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,0.6326530612244896
555,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,0.6326530612244896
556,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,0.6326530612244896
557,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,0.6326530612244896
558,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,0.6326530612244896
559,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,0.6326530612244896
560,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,0.6326530612244896
561,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,0.6326530612244896
562,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,0.6326530612244896
563,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,0.6326530612244896
564,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,0.6326530612244896
565,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,0.6326530612244896
566,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,0.6326530612244896
567,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,0.6326530612244896
568,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,0.6326530612244896
569,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,0.6326530612244896
570,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,0.6326530612244896
571,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,0.6326530612244896
572,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,0.6326530612244896
573,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,0.6326530612244896
574,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,0.6326530612244896
575,5,0.1,50.0,0.5,0.5,0.5,0.5,2.0,0.6326530612244896
576,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,0.6326530612244896
577,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,0.6326530612244896
578,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,0.6326530612244896
579,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,0.6326530612244896
580,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,0.6326530612244896
581,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,0.6326530612244896
582,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,0.6326530612244896
583,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,0.6326530612244896
584,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,0.6326530612244896
585,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,0.6326530612244896
586,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,0.6326530612244896
587,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,0.6326530612244896
588,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,0.6326530612244896
589,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,0.6326530612244896
590,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,0.6326530612244896
591,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,0.6326530612244896
592,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,0.6326530612244896
593,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,0.6326530612244896
594,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,0.6326530612244896
595,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,0.6326530612244896
596,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,0.6326530612244896
597,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,0.6326530612244896
598,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,0.6326530612244896
599,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,0.6326530612244896
0,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,0.6734693877551019
1,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
2,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,0.6734693877551019
3,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
4,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
5,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
6,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,0.6734693877551019
7,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
8,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,0.6734693877551019
9,1,0.1,10.0,0.5,1.0,0.0,0.5,3.0,0.6734693877551019
10,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
11,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
12,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,0.6734693877551019
13,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,0.6734693877551019
14,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
15,1,0.1,10.0,0.0,1.0,0.0,1.0,4.0,0.6734693877551019
16,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
17,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
18,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
19,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
20,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
21,1,0.1,10.0,0.0,1.0,0.0,1.0,4.0,0.6734693877551019
22,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
23,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
24,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
25,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
26,1,0.1,10.0,0.0,1.0,0.0,1.0,4.0,0.6734693877551019
27,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,0.6734693877551019
28,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,0.6734693877551019
29,1,0.1,10.0,0.5,1.0,0.0,0.5,3.0,0.6734693877551019
30,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,0.6734693877551019
31,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,0.6734693877551019
32,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
33,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
34,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
35,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
36,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
37,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,0.6734693877551019
38,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,0.6734693877551019
39,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
40,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
41,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
42,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,0.6734693877551019
43,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
44,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
45,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,0.6734693877551019
46,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,0.6734693877551019
47,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
48,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,0.6734693877551019
49,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
50,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
51,1,0.1,10.0,0.0,0.5,0.5,1.0,3.0,0.6734693877551019
52,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,0.6734693877551019
53,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
54,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,0.6734693877551019
55,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
56,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,0.6734693877551019
57,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,0.6734693877551019
58,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
59,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,0.6734693877551019
60,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
61,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,0.6734693877551019
62,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
63,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
64,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
65,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
66,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,0.6734693877551019
67,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
68,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,0.6734693877551019
69,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
70,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,0.6734693877551019
71,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,0.6734693877551019
72,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,0.6734693877551019
73,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,0.6734693877551019
74,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
75,1,0.1,10.0,0.0,1.0,0.0,1.0,4.0,0.6734693877551019
76,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
77,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,0.6734693877551019
78,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
79,1,0.1,10.0,0.0,1.0,0.0,1.0,4.0,0.6734693877551019
80,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,0.6734693877551019
81,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,0.6734693877551019
82,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,0.6734693877551019
83,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
84,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
85,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
86,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
87,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
88,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
89,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
90,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,0.6734693877551019
91,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
92,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,0.6734693877551019
93,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
94,1,0.1,10.0,0.0,1.0,0.0,1.0,4.0,0.6734693877551019
95,1,0.1,10.0,0.0,0.5,0.5,1.0,3.0,0.6734693877551019
96,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,0.6734693877551019
97,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
98,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
99,1,0.1,10.0,0.0,0.5,0.5,1.0,3.0,0.6734693877551019
100,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
101,1,0.1,10.0,0.0,0.5,0.5,1.0,3.0,0.6734693877551019
102,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
103,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
104,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,0.6734693877551019
105,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,0.6734693877551019
106,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
107,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
108,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,0.6734693877551019
109,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
110,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,0.6734693877551019
111,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
112,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
113,1,0.1,10.0,0.0,0.5,0.5,1.0,3.0,0.6734693877551019
114,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
115,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
116,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,0.6734693877551019
117,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,0.6734693877551019
118,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,0.6734693877551019
119,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
120,1,0.1,10.0,0.0,0.5,0.5,1.0,3.0,0.6734693877551019
121,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,0.6734693877551019
122,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
123,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,0.6734693877551019
124,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
125,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,0.6734693877551019
126,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
127,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
128,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
129,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
130,1,0.1,10.0,0.0,0.5,0.5,1.0,3.0,0.6734693877551019
131,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
132,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
133,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,0.6734693877551019
134,1,0.1,10.0,1.0,0.0,1.0,0.0,0.0,0.6734693877551019
135,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
136,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,0.6734693877551019
137,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,0.6734693877551019
138,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,0.6734693877551019
139,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
140,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
141,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,0.6734693877551019
142,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,0.6734693877551019
143,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,0.6734693877551019
144,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
145,1,0.1,10.0,0.0,1.0,0.0,1.0,4.0,0.6734693877551019
146,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
147,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
148,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,0.6734693877551019
149,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
150,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,0.6734693877551019
151,1,0.1,10.0,0.5,1.0,0.0,0.5,3.0,0.6734693877551019
152,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
153,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,0.6734693877551019
154,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,0.6734693877551019
155,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
156,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,0.6734693877551019
157,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
158,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
159,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
160,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
161,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,0.6734693877551019
162,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
163,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
164,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
165,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,0.6734693877551019
166,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
167,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
168,1,0.1,10.0,0.0,1.0,0.0,1.0,4.0,0.6734693877551019
169,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,0.6734693877551019
170,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
171,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
172,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
173,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,0.6734693877551019
174,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
175,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
176,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
177,1,0.1,10.0,0.5,1.0,0.0,0.5,3.0,0.6734693877551019
178,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,0.6734693877551019
179,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,0.6734693877551019
180,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
181,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
182,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
183,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
184,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
185,1,0.1,10.0,0.0,0.5,0.5,1.0,3.0,0.6734693877551019
186,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
187,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,0.6734693877551019
188,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
189,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
190,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
191,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,0.6734693877551019
192,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,0.6734693877551019
193,1,0.1,10.0,0.0,1.0,0.0,1.0,4.0,0.6734693877551019
194,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,0.6734693877551019
195,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,0.6734693877551019
196,1,0.1,10.0,0.5,0.5,0.5,0.5,2.0,0.6734693877551019
197,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
198,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
199,1,0.1,10.0,0.0,0.5,0.5,1.0,3.0,0.6734693877551019
200,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
201,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
202,3,0.1,30.0,0.5,0.5,0.5,0.5,2.0,0.6734693877551019
203,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
204,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
205,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
206,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
207,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
208,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
209,3,0.1,30.0,0.5,0.5,0.5,0.5,2.0,0.6734693877551019
210,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
211,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
212,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
213,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
214,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
215,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
216,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
217,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
218,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
219,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
220,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
221,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
222,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
223,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
224,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
225,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
226,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
227,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
228,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
229,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
230,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
231,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
232,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
233,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
234,3,0.1,30.0,1.0,0.0,1.0,0.0,0.0,0.6734693877551019
235,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
236,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
237,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
238,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
239,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
240,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
241,3,0.1,30.0,1.0,0.0,1.0,0.0,0.0,0.6734693877551019
242,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
243,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
244,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
245,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
246,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
247,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
248,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
249,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
250,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
251,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
252,3,0.1,30.0,0.5,1.0,0.0,0.5,3.0,0.6734693877551019
253,3,0.1,30.0,1.0,0.0,1.0,0.0,0.0,0.6734693877551019
254,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
255,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
256,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
257,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
258,3,0.1,30.0,1.0,0.0,1.0,0.0,0.0,0.6734693877551019
259,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
260,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
261,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
262,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
263,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
264,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
265,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
266,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
267,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
268,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
269,3,0.1,30.0,1.0,1.0,0.0,0.0,2.0,0.6734693877551019
270,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
271,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
272,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
273,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
274,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,0.6734693877551019
